merchant_id,merchant_name,merchant_category,merchant_city,merchant_state,is_international
M98673-919832,"Lewis, Hicks and Farmer",entertainment,South Raymond,PW,No
M75666-154268,Miles-Payne,electronics,East Alex,IA,No
M57075-590379,"Foley, Ellis and Chambers",healthcare,Kristyview,MT,No
M63971-818007,"Sellers, Mcclure and Hunt",healthcare,Lake Shannonberg,WA,No
M18985-330025,Hammond-Holmes,clothing,Mannburgh,NJ,No
M65136-291359,"Friedman, Marshall and Cox",electronics,Turnerberg,IN,No
M91421-420847,Cruz-Krueger,dining,Port Christopher,RI,Yes
M10206-479395,Heath Ltd,online_retail,East Christian,SD,No
M95168-725080,Underwood-Jackson,travel,West Brianland,OK,No
M81895-396026,Davis and Sons,electronics,Michaelhaven,NY,Yes
M2209-422629,"Martinez, Riley and Morrow",online_retail,Davidhaven,DC,No
M24696-769323,"Hunt, Shah and Logan",clothing,Nortonland,MI,Yes
M70339-53210,Newman-Ortega,healthcare,West Tammy,PW,No
M671-98739,Ross-Brewer,gas,North Kerri,AK,No
M4903-947139,"Brown, Bennett and Erickson",clothing,Suefurt,RI,
M7495-10156,Goodman-Thompson,clothing,Millerchester,WY,No
M66261-369527,Webster Ltd,online_retail,North Zachary,ND,Yes
M96996-124130,"Walter, Hale and Bishop",electronics,East Joshuaville,VI,No
M87651-894768,Joyce-Johnston,gas,Joneshaven,NM,Yes
M16355-135398,"Perez, Campbell and Ayala",dining,West Taraborough,PW,No
M29638-551119,Walsh and Sons,electronics,Davidview,TX, No
M26441-284972,"Dennis, King and Mendez",online_retail,South Donnabury,NE,No
M23279-444226,Bowers Group,clothing,Campbellville,CT,No
M35589-251006,Little-Brown,entertainment,Georgefort,MH,No
M31232-207928,Long Group,electronics,Lake Johnmouth,NC,No
M99983-416903,Davis LLC,clothing,Josephton,NH,No
M13679-234752,Erickson LLC,travel,Mosleytown,FM,No
M71867-834483,"Stevenson, Stafford and Jones",online_retail,Laurafurt,FL,No
M14327-695286,Norman Ltd,grocery,Brownchester,RI,No
M12458-708565," Williams, Kent and Williams ",entertainment,Michelleside,MD,No
M94190-366120,Rice-Rogers,dining,Lake Meganstad,WY,No
M63714-533142,"Grant, Garcia and Thomas",online_retail,Rodriguezmouth,WV,No
M54557-240933,Castillo-Gonzalez,utilities,South Kristenfurt,DC,Yes
M43897-190943,"Green, White and Nelson",utilities,Lake Christine,VA,no
M93457-451128,Wilson-Bailey,healthcare,Martinezland,KS,No
M76616-245621,Martinez-Mckenzie,online_retail,New Valerie,TN,No
M73336-971744,"Smith, Manning and Cameron",dining,New Jenniferfort,CT,No
M35382-134727,Ramirez-Henry,electronics ,Alexanderburgh,OR,No
M51160-280566,"Sanchez, Baker and Johnson",dining,East Angelicaton,CA,no
M48627-45083,Fleming Group,gas,Lake Gavin,LA,No
M67974-654047,"Hall, Mason and Williams",grocery,Shawnaland,WI,No
M67629-312292,"Patrick, Brown and Martinez",entertainment,Wrightmouth,UT,No
M69747-813511,"James, Mitchell and Keith",entertainment,North Clayton,AK,No
M50817-256645,Norris PLC,online_retail,Colemanbury,WA,No
M61537-547161,Diaz and Sons,online_retail,Cynthialand,MH,Yes
M85558-721324,"Nelson, Vaughn and Potts",electronics,West Paulfurt,WV,Yes
M4080-606729,Byrd-Cherry,gas,Colechester,TX,No
M86331-142120,Larsen-Shannon,grocery,Marshallland,AK,no
M68878-78440,Hernandez-Mcclure,travel,Wardborough,WV,No
M68215-791762,"Jackson, Brown and Short",electronics,South Laurentown,IN,No
M48740-729359,Zhang Ltd,utilities,West Pamela,OK,No
M21186-676729,Thomas and Sons,electronics,Smithport,OR,No
M30428-877643,Berger Group,Clothing,Port Kimberlyland,GA,No
M25382-152381,Clarke-Nichols,grocery,Tracychester,PA,No
M53653-641630,Gutierrez-Taylor,entertainment,Jenniferfurt,FM,No
M29919-489235,Cohen-Gonzalez,utilities,South Jerryburgh,WY,No
M99956-396618,"Morales, Anderson and Barnett",travel,Curtisland,MH,No
M91449-962372,"Smith, Collins and Simmons",online_retail,East Allisonburgh,NM,No
M63518-351470,"Ramirez, Peterson and Moyer",gas,Rebekahbury,NH,No
M8592-749964,"Blackburn, Olson and Wood",travel,Port Teresa,WI,No
M64674-499499,"Frazier, Johns and Johnson",online_retail,South Derek,IA,No
M1080-512194, Santos-Jones ,gas,Tuckerville,AK,No
M42419-107663,Perez-Galloway,travel,Lake Katherineburgh,WV,No
M1585-969300,Wright-Martin,grocery,West Douglastown,FL,No
M32341-533634, Lucas and Sons ,entertainment,Port Thomaston,NC,No
M85692-629575,Cooper Ltd,utilities,Robertshire,OK,No
M84666-616793,"Hamilton, Morgan and Martinez",utilities,Wesleymouth,MI,No
M3498-292007,King-Graham,electronics,Dianachester,HI,No
M9353-609216,Dennis LLC,entertainment,Lake Gregory,IA,No
M92715-495477,Hernandez Ltd,utilities,South Katherinestad,MT,No
M13765-740279,"Hensley, Hayes and Zimmerman",electronics,Evelynton,MO,Yes
M50801-473699,Espinoza Ltd,grocery,Stevensview,PA,No
M76008-238554,Anderson PLC,entertainment,Lake Thomas,AK,No
M32146-667009,Clayton-Riley,gas,Grimesfurt,OR,Yes
M96289-856010,Sweeney LLC,electronics,Hesston,IN,No
M39651-168791,"Lopez, Lucas and Flores",entertainment,West John,RI,Yes
M38016-401405,"Jones, Wilson and Walker",dining,East Andreabury,KS,No
M80215-37615,Tucker-Vasquez,travel,West Maureenburgh,MO,No
M71782-239115,"Nguyen, Singleton and Rodriguez",entertainment,Lake Seanside,AZ,Yes
M77373-230954,"Brown, Mccoy and Lang",utilities,North Emily,TN,No 
M26645-972779,"Stafford, Floyd and Montes",electronics,Hodgesbury,NE,Yes
M6211-168712,"Miller, Meyer and Valencia",gas,Mendozaberg,MS,No 
M33941-186377,Abbott-Edwards,online_retail,Ernesttown,UT,No
M82307-869188,"Daugherty, Hughes and Zuniga",utilities,New Lauren,MH,Yes
M40037-420694,Walker and Sons,utilities,New Megan,IA,No
M75024-830795,Leach-Russo,utilities ,Stricklandfurt,WV,No
M10367-62243,"Quinn, Harris and Todd",travel,Jamesland,MS,No
M69905-179169,Jones Group,dining,Lake Elizabethbury,MO,No
M3421-784758, Spencer LLC ,healthcare,Griffinville,TX,Yes
M11543-242811,Anderson Ltd,travel,Alexisport,NJ,No
M7438-395762,"Smith, Spencer and Jones",utilities,North Carolyn,SC,Yes
M12150-379968,Klein Group,GROCERY,Alvarezhaven,ME,No
M65819-989788,"Snyder, Wu and Young",clothing,East Jamietown,VA,no
M24216-916590,Villanueva Group, electronics,Jordanview,ND,Yes
M12234-10723,Friedman Ltd,healthcare,Gardnerstad,,No
M10919-354508,"Robinson, Joyce and Perez",entertainment,Kimberlyview,FM,No
M65454-354898,Brown-Palmer,online_retail,Diazside,MP,No
M69906-541125," Hull, Walsh and Ritter ",healthcare,Lake Shawn,VI,No
M7869-138830,"Armstrong, Ruiz and Green",clothing,New Dakota,NY,Yes 
M3405-696571,Spence-Banks,online_retail,Lake James,WI,Yes
M5447-424490,Graham-Meyer,gas,Brownside,VI,No
M79653-162053,Poole-Brooks,grocery,East Tasha,NH,No
M37058-609020,Smith-Hill,online_retail,Tammyhaven,KS,No
M80684-109866,"Moreno, Barrett and Solis",entertainment,,KS,No
M3541-875619, Gill-Anderson ,grocery,Mooretown,MT,No
M99111-818294,Duarte-Calhoun,healthcare,Michellemouth,,No
M74459-238310,"Robertson, Vance and Hernandez",clothing,Lake Johnshire,IN,No
M89715-110086,Yang-Manning,travel,Johnmouth,ID,
M17077-135808,Williams LLC,dining,South Maryshire,MI,No
M24666-491090,Wilson-Miranda,utilities,Christopherborough,NY,No
M80918-678932,"Stanton, Grimes and Fitzgerald",utilities,West Jamesberg,AZ,No
M42420-432470,Guzman PLC,healthcare,Lake Paulmouth,IA,Yes
M64573-425837,Bray Group,dining,Williamfurt,GU,No
M97829-584768,"Owens, Foster and Grant",entertainment,Kennedyborough,OH,No
M58351-662984,"Wilson, Graham and Griffin",clothing,West Jonathon,WY,Yes
M22526-993695,Bishop Group,travel,South Jonathanland,TX,No
M65381-284620,"Nguyen, Austin and Davis",gas,Normantown,ID,No
M50551-170479,"Wood, Russell and Thornton",dining,New Jacquelinefort,RI, No
M6267-747660,Day Group,entertainment,Michaelville,FM,No
M91691-780603,Hebert-Willis,gas,Virginiaside,TN,No
M52253-548570,"Smith, Gillespie and Stephens",clothing,Lake Jonathan,VA,No
M59775-743335,Carroll-Cortez,Entertainment,Port Sean,GA,No
M47237-520292,Lara-Bailey,utilities,Gillview,GA,No
M68605-167596,"Jennings, Acosta and Knight",healthcare,Lake Jessica,WY,No
M8810-147498,"Smith, Manning and Cameron",gas,North Christopherfort,PW,No
M55994-436078,"Griffin, Everett and Perez",healthcare,Gregorymouth,MN,No
M83308-160230,Hunt-Shannon,utilities,Lake Robertville,VI,Yes
M5300-488743,Turner PLC,electronics,North Amyshire,DC,No
M95295-993777,"Houston, Reese and Stephens",grocery,Travisport,CO,No
M19780-22890,"Robbins, Barnes and Church",entertainment,Ryanfort,MT,No
M79326-236785,Miller Ltd,clothing ,Maynardstad,IL,No
M46034-949601,"Cantu, Smith and Guerrero",dining,Knighttown,RI,No
M55203-548767,Davis-Wood,utilities,Nicholsmouth,PW,No
M57378-597583,Perez-Harvey,utilities,Morrismouth,MS,No
M85280-562084,Cannon and Sons,gas,Williamsside,KY,No
M97810-512787,"Jackson, Gonzalez and Mcclure",dining,East Connieborough,WI,Yes
M8218-987159,"Bailey, Callahan and Allen",online_retail,Lake Lisa,MN,Yes
M46729-754229,Smith PLC,grocery,East Johnfort,MD,Yes
M67607-959038,Forbes Group,dining,East Bethany,DE,No
M28971-287876, Franklin-Cabrera ,dining,Maryview,MT,No
M26731-893806,Stafford and Sons,online_retail,Goodwinport,WI,No
M7439-742243,Young-Francis,ENTERTAINMENT,Lake Brandon,VT,No
M76613-115339,Cannon-Cole,grocery,Port Robertfort,VA,No
M1207-684722,Page-Fisher,dining,East Benjaminchester,NE,Yes
M43370-266597,"Booth, Acosta and Atkins",travel,Edwardchester,OK,No
M79656-812230,"Smith, Jones and Porter",ONLINE_RETAIL,North Juan,PR,No
M58616-413863,Moore-Simon,electronics,South Alantown,MA,No
M96788-18605,Wright Inc,dining,West Paul,MS,No
M19626-532363,Richmond and Sons,online_retail,Lake Shawnafort,FL,No
M42266-56819,Rowland Group,entertainment,New Megan,MT,No
M81269-531958,"Perkins, Davidson and Woods",clothing,North Vincent,WY,No
M53668-175179,Mclaughlin LLC,TRAVEL,Royfort,IL,No
M72164-279414,"Levine, Singh and Nolan",entertainment,Jasonside,CO,No
M79643-937416,Kirby-Haney,electronics,Reeseshire,NM,No
M87012-16387,Fields Inc,healthcare,New Christinaside,ND,No
M37204-520008,Harris-Allen,dining,Taylormouth,DE,Yes
M42005-492082,Taylor-Stafford,grocery,Burgesston,AK,No
M45466-767318,Miranda Group,online_retail,North David,MH,Yes
M97249-247148," Rhodes, Alvarez and Lee ",gas,West Danielle,SD,No
M26395-530376,"Brown, Moran and Gallegos",clothing,Greeneland,IN,No
M8002-262066,"Jackson, Rodriguez and Alexander",electronics,East Rebeccahaven,HI,no
M34416-358673,"Garcia, Krueger and Berger",clothing,North Emily,WA,Yes
M91193-33363,"Shah, Vang and Nelson",clothing,Lake Nicoleberg,IA,NO
M70729-417422,Valencia PLC,entertainment,North Andreabury,DE,No
M97885-273065,"Williams, Diaz and Garner",grocery ,Port Troy,ME,No
M27276-646373,"Rodriguez, Hamilton and Jones",healthcare,Ericchester,WA,No
M9065-723398,"Robbins, Barnes and Church",dining,Whitneychester,OH,No
M98636-52035,Davis-Clark,online_retail,Lake Lawrence,MO,No
M9459-801716,Webster-Gibson,dining,Jennifershire,IA, No
M40707-365625,Clark LLC,ENTERTAINMENT,North Vincent,OH,Yes
M50146-893841,Gibbs Inc,electronics,Autumnburgh,AK,No
M40185-751185,Rose-Acevedo,utilities,Marybury,ME,No
M28281-272843,Shaw-Patel,clothing,East Angelachester,OH,No
M19215-276868,Gibson Ltd,gas,Martinezbury,NJ,No
M11943-966209,Harris-Pratt,Electronics,Natalieberg,,No
M41211-877307,Arnold-Conner,utilities,East Mario,PA,Yes
M14131-297108,Smith-Estrada,online_retail,Port Lindsayberg,AK,Yes
M64425-46187,Reilly PLC,healthcare,Vegahaven,PR,No
M72801-629386,Sutton-Lang,dining,Dylanfort,VT,No
M9044-688924,Cook-Neal,entertainment,Lake Thomas,KS,Yes
M13847-542666,"Thompson, Nichols and Jones",healthcare,Matthewview,PR,No
M88104-66016,Gates Group,travel,Shanetown,TX,No
M81903-950017,Burch-Rice,utilities,Port Lance,NH,No
M53473-248131,"Hernandez, Herrera and Wilkinson",dining,Michelleland,UT,No
M13946-43921,Lee Ltd,healthcare,South Christinabury,CO,No
M99883-603776,Smith LLC,entertainment,South Jacqueline,IL,No
M49360-427800,"Nichols, Haley and Baker",utilities,Salazarside,RI,Yes
M42472-42155,"Rowland, Dean and Jennings",healthcare,Hayesfurt,FL,No
M48628-49320,Benton-Mcdonald,entertainment,South Ronald,ND,Yes
M88935-590450,Porter-Gutierrez, dining,West Alexander,PA,Yes
M77682-259884,"Ray, Dominguez and Cole",electronics,Kirbystad,NY,No
M30933-32549,Weaver LLC,utilities,Jessicafort,WV,No
M68692-264083,Lynch and Sons,healthcare ,Michaeltown,MN,no
M32727-860669,"Hughes, Rivera and Davies",clothing,Terrihaven,PR,No
M76949-65926,Manning LLC,utilities,Gabrielaview,ME, No
M23399-783300,"Cohen, Garrison and Hall",electronics,East Jeffreyport,ND,No
M81616-499490,"Huerta, Diaz and Grant",travel,Tannerhaven,KS,No
M82844-947128,Jones-Newman,online_retail,Angelaberg,VI,No
M39317-591627,Khan-Smith,clothing,Randallland,NM,
M94921-788872, Ortega-Davis ,travel,East Jacobland,PA,No
M36330-139336,Hammond-Gomez,gas,Port Andreaborough,MP,No
M38485-251777,"Nelson, Rodriguez and Strong",entertainment,Grahamport,PA,No
M10005-827487,Wilson-Riddle,gas,Timothyview,AZ,No
M34888-858979,Chavez-Bennett,dining,West Alexismouth,CO,No
M71092-180911,Wells-Boyd,dining,West Brittney,MO,No
M37438-510241,Carson PLC,utilities,West Raymondborough,AL,Yes
M25920-378387,Thomas-Browning,gas,East Kellyfurt,RI,No
M4416-28248,Preston Inc,healthcare,South Kara,PW,No
M81944-400114,Davis Group,utilities,East Janice,PW,No
M28335-710209,Walters-Lewis,online_retail,Lake James,CT,No
M60233-721689,Lopez Group,entertainment,Cooperhaven,IN,No
M3873-306776,Banks Inc,dining,West Karen,RI, No
M11817-525872,Lopez Group,online_retail,North Richardbury,GA,No
M86948-468736,Medina-Griffin,online_retail,Moranview,DC,no
M52235-622336,Jackson-Adams,entertainment,Batesstad,GU,No
M17751-480930,Morgan Group,entertainment,Fritzchester,AS,No
M12470-570091, Rodriguez-Duffy ,dining,South Christopherborough,PW,No
M54067-449835,Larson PLC,travel,Annmouth,CA,No
M65829-554271,Hudson-Forbes,utilities,Romerochester,NY,No
M42853-942529,"Thompson, Stephens and Mendoza",entertainment,Jonesport,CA,No
M28202-99176,Wong Inc,dining,Alexshire,NM,No
M86588-208631,Mcbride-Logan,dining,Jonstad,TX,No
M92565-123104,Gibbs Inc,clothing,Jenniferport,RI,No
M87151-147674,Garcia-Smith,electronics,Christopherport,NC,No
M232-264976,Torres PLC,online_retail ,Grantport,CT,No
M75333-353214,"Estrada, Keller and Cook",electronics,Danielleton,NJ,No
M84790-584014,Baldwin-Armstrong,travel,Lawsonborough,GA,Yes
M5327-681727,"Bell, Stanley and Harper",grocery,Benjaminmouth,DC,NO
M33827-123776,Gutierrez and Sons,clothing,Sharonside,LA,Yes
M4580-356757,Bautista-Valentine,electronics,Rileyberg,NE,No
M48683-962617," Martin, Wells and Rosario ",clothing,Ernesttown,CO,Yes
M20387-448579,Adkins-Campbell,electronics,West Clayton,GU,No
M98993-436874,"Poole, Clark and Sanders",travel,New Erica,IL,No
M87239-814469,Ramsey-Barrett,healthcare,New Victoria,ME,No
M39306-881804,"Maddox, Hughes and Leblanc", online_retail,Port Chadburgh,MP,NO
M84968-849924,Dickerson-Thompson,dining,Jenniferstad,NY,No
M94782-622637,Holmes-Brown,online_retail,East James,NV,No
M57324-165767,"Rose, Crawford and Coleman",online_retail,Lake Lisashire,PW,No
M39156-90343,Taylor PLC,ELECTRONICS,,TX,No
M28691-835393,Moore Inc,healthcare,East Janice,IL,No
M69569-609847,Krueger-Holmes,gas,Lake Lisashire,NV,Yes
M8463-816810,Harris LLC, utilities,Leslieport,DC,No
M82703-585613,Cross Inc,entertainment,North Valerie,MA,No
M44287-721381,Mayer-Ramirez,utilities,New Lauriebury,NV,No
M53836-449068,Collins Inc,grocery,East Kenneth,TX,No
M70683-717042,Wiley LLC,entertainment,Cookfort,KS,No
M18844-266909,Johnson Group,gas,Debraton,PW,No
M39488-46386," Blackburn, Olson and Wood ",healthcare,East Charles,WI,No
M97094-615018," Esparza, Johnson and Barnes ",clothing,Bethland,DC,Yes
M48867-610384,"Fuller, Li and Porter",utilities,Port David,CO,No
M97631-112241,Estes-West,grocery,New Erica,MA,No
M79585-682876,Robinson and Sons,travel,Lake Danaborough,GU,Yes
M94577-362702,"Choi, Kim and Ortiz",online_retail,New Jacquelinefort,ND,No
M83821-295249,Martin PLC,gas,Gregoryhaven,PR,No
M74070-866084,Watson Ltd,online_retail,South Rebeccaberg,LA,No
M97012-16636,"Walker, Dixon and Meadows",grocery,Cobbland,AR,No
M1503-340257,Frank-Mendoza,healthcare,Krystalmouth,CO,No
M23018-437970,"Gay, Howard and Moss",gas,Nicholsmouth,CA,No
M21808-988293,Garrett Ltd,grocery,North Perrychester,MI,Yes
M15877-397565,"Franklin, Smith and Farrell",grocery,Kathymouth,OH,No
M66694-746710,"Lee, Acosta and Roth",utilities,New Ryan,NC,No
M14275-640636,Brown PLC,healthcare,Sloanfurt,RI,Yes
M20095-88419,Barry PLC,utilities,Lake Walter,TN,No
M52730-730811,"Benton, Williams and Dorsey",travel,Adamland,NY,No
M82679-73968,Gray PLC,electronics,Tarabury,NH,No
M96082-195299,"Davis, Cunningham and Cochran",Grocery,Lake Amber,IL,No
M32297-555534,Roberts-Newman,travel,Lake Carlshire,FL,No
M15083-739395,Bush Group,travel,Port Shaunborough,MS,No
M58640-229159,Brown-Wilson,healthcare,North Tabithaborough,GU,No
M53924-796903,"Parker, Reed and Schneider",utilities,Ashleyshire,KY,No
M18463-486438,"Campos, Wiley and Miller",entertainment,Emilytown,LA,No
M87637-451609,"Meyers, Grant and King",utilities,Deborahchester,TN,No
M38299-260303,Tucker Ltd,electronics,Port Lance,,Yes
M32962-376302,Patel Group,dining,Walkerfort,MH,Yes
M19676-330105,Perkins-Williams,clothing,North Matthewstad,DC,No
M1200-247952,Stevenson-Moore,grocery,North Audreyborough,IN,No
M24672-125341,"Zhang, Smith and Small",,New Jose,AS,No
M92741-263976,"Garcia, Holland and Garcia",dining,North Clinton,GA,No
M34430-925504,King-Jimenez,healthcare,Kristenmouth,OH,No
M25487-35952,Cruz Group,online_retail,Mccormickstad,PR,No
M33322-699522,Crawford Inc,entertainment,Port Danielle,AS,Yes
M1661-831491,Hopkins-Smith,travel,Shepardmouth,TN,No
M33491-808537,Cannon Group,entertainment,Meyerborough,OH,No
M84937-339073,Clarke-Rodriguez,healthcare,Jessicaberg,UT,Yes
M81152-826011,"Graves, Duffy and Orr",dining,Ramosmouth,NE,No
M87481-753444,Campbell-Stephenson, dining,West Kristinatown,CT,Yes
M32698-68715,Moore Group,entertainment,East Billy,LA,NO
M91196-672929,Dickson-Cox,grocery ,Gregorymouth,MN,No
M40739-156061,Wiggins-Lawson,clothing,North Douglasfort,NY,No
M36310-85201,Matthews Ltd, electronics,Lake Morganmouth,LA,No
M88393-231155,Perry and Sons,online_retail,Marymouth,GA,No
M25779-613828,Ford-Thomas,travel,Lake Heather,FL,Yes
M86760-845561,Miles Group,travel,Romerochester,ID,No
M84364-675529,"Morris, Conway and Stewart",online_retail,Port Danielfort,MO,No
M85222-675905,Poole-Rowe,online_retail,Lake Jennifer,MD,No
M92041-937798,"Preston, Montgomery and Williams",gas,South Sarah,IN,No
M53266-156728,Morris LLC,grocery,Brandonmouth,ND,No
M46035-345800, Bryant Group ,gas,Lyonschester,NY,No
M21003-491991,"Cole, Smith and Lewis",gas,Murphyhaven,FL,No
M9153-261708,Rodriguez-Coleman,electronics,Colemanland,NH,No
M29562-297853,,gas,East Benjaminborough,VT,Yes
M75792-62495,Young and Sons,online_retail,South Melissa,AL,No
M4370-936782,Jones-Noble,electronics,West Bethany,DC,No
M64486-859265,"Lowe, Hines and Hanna",healthcare,Josephshire,MH,No
M62298-92524,"Waller, Jones and Foster",healthcare,Thomasburgh,OK,No
M7581-398800,Burton-Leonard,entertainment,Thomasland,ME,No
M57994-726478,Bradshaw and Sons, dining,Lake Jessicahaven,TX,No
M26087-502195,Stein Group,,Pierceton,WA,No
M95175-655281," Moore, Nguyen and Powell ",dining,Taylorview,AR,No
M48978-604295,Moran-Mckinney,utilities,Laraburgh,WI,No
M28672-208612,Cameron LLC,entertainment,Martinezshire,MP,NO
M110-695985,Bates-Hamilton,online_retail,Port Johnstad,NM,NO
M8047-200172,Little PLC,grocery,Grimesside,ME,No
M67790-681908,Martinez-Hernandez,dining,Marialand,NC,No
M45438-855295,"Green, Johnson and Scott", electronics,Lake Rileyton,VA,Yes
M88428-926202,Silva-Reese,online_retail,East Randall,NY,No
M11491-272903,Pittman-Villanueva,gas,Graymouth,NY, No
M94326-399405,Mccall Ltd,online_retail,North Luis,GA,No
M58136-295341,Tucker PLC,travel,New Matthewstad,MA,No
M78320-551744,"Simmons, Mcintosh and Rios",grocery,East Kellyfurt,OK,Yes
M5052-759331,,online_retail,Christopherbury,NE,No
M13306-357132,Porter-Gutierrez, utilities,,,No
M56335-252677,Callahan-Ali,clothing,East Douglas,ND,No
M79157-726063,"Jefferson, English and Pierce",entertainment,Fowlertown,AK,No
M64040-401475,Johnson-Welch,utilities,West Michaelshire,HI,No
M63260-281575,Bradley Ltd,travel,Petersborough,FL,No
M10289-508485,Wilson-Reilly,gas,Barbarastad,GU,Yes
M29086-445353,Mcdowell Ltd,gas,New Susan,SD,NO
